date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:42:04	57940/57940	---M-Z	200	added ('OK')	application/x-font-ttf	date:Fri,%2020%20Oct%202023%2001:00:58%20GMT	https://neblonhacker.com/wp-content/uploads/2023/10/Sora-Bold.ttf	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/uploads/2023/10/Sora-Bold.ttf	(from https://neblonhacker.com/wp-content/uploads/elementor/css/post-20.css?ver=1700259048)
04:42:05	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Dec%202023%2007:42:04%20GMT	http://neblonhacker.com/wp-content/uploads/2023/10/Sora-ExtraBold.ttf	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/uploads/2023/10/Sora-ExtraBold.ttf	(from https://neblonhacker.com/wp-content/uploads/elementor/css/post-20.css?ver=1700259048)
04:42:05	57984/57984	---M-Z	200	added ('OK')	application/x-font-ttf	date:Fri,%2020%20Oct%202023%2001:00:59%20GMT	https://neblonhacker.com/wp-content/uploads/2023/10/Sora-ExtraBold.ttf	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/uploads/2023/10/Sora-ExtraBold.ttf	(from https://neblonhacker.com/wp-content/uploads/elementor/css/post-20.css?ver=1700259048)
04:42:05	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2019%20Oct%202023%2020:29:48%20GMT	https://neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://neblonhacker.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1700748947)
04:42:06	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2019%20Oct%202023%2020:29:48%20GMT	https://neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://neblonhacker.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1700748947)
04:42:06	78196/78196	---M--	200	added ('OK')	font/woff2	date:Thu,%2019%20Oct%202023%2020:29:48%20GMT	https://neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://neblonhacker.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1700748947)
04:42:06	101652/101652	---M--	200	added ('OK')	application/font-woff	date:Thu,%2019%20Oct%202023%2020:29:48%20GMT	https://neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://neblonhacker.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1700748947)
04:42:06	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	date:Thu,%2019%20Oct%202023%2020:29:48%20GMT	https://neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://neblonhacker.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1700748947)
04:42:07	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2019%20Oct%202023%2020:29:48%20GMT	https://neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://neblonhacker.com/wp-content/cache/min/1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=1700748947)
04:42:07	55956/55956	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Dec%202023%2007:42:07%20GMT	https://neblonhacker.com/a	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/a	(from https://connect.facebook.net/en_US/fbevents.js)
04:42:07	55974/55974	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Dec%202023%2007:42:07%20GMT	https://neblonhacker.com/POST	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
04:42:07	56034/56034	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Dec%202023%2007:42:07%20GMT	https://neblonhacker.com/b.resolvedLink	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
04:42:07	56010/56010	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Dec%202023%2007:42:07%20GMT	https://neblonhacker.com/schema.org/	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
04:42:08	56040/56040	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Dec%202023%2007:42:08%20GMT	https://neblonhacker.com/signals/iwl.js	C:/Users/duard/Downloads/NEBLON/DSFSFSFSFSFSF/neblonhacker.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
